N,P,K,temperature,humidity,ph,rainfall,soil_type,label
22.250648982525146,45.18061668008836,15.273717240633118,22.05504411858032,30.124395089035577,5.435303089458412,88.41216925174612,sandy,kidneybeans
40.682971052820704,48.384950802614895,61.55879548832475,19.765246131603277,13.0401059613501,6.93416948866906,64.05879974046987,red,chickpea
30.61653743608762,28.21303498192844,35.61713481843325,28.987188747970567,45.915027288484985,6.032873740827102,78.5427652343474,red,mango
102.65845217902168,74.47802753592907,41.42016980413641,18.089921184614944,44.76487929662803,7.244225096117107,64.95749742119042,clay,wheat
112.69260194541793,45.525363617935184,36.591315438151476,18.101051324393563,59.34141077248263,6.794266398195235,94.47992675518972,clay,wheat
90.69702318169126,51.48178877871415,44.493294462421886,22.507059233044142,49.30076101318272,7.034632934933392,78.91636775762922,clay,wheat
90.12715295958584,27.526375484303323,55.98693906869973,21.9152068020359,86.16071894321793,6.73141415796514,42.29697368980101,sandy,watermelon
18.813576622291315,13.062119386856155,12.295722461465711,26.05345185931724,95.36671254441093,7.409845247088347,75.50660802427964,loamy,orange
32.33981267175851,72.21538414830002,19.68395878041147,24.83591928094145,53.549288414140506,6.582051203614782,65.91996153589491,clay,lentil
18.142353955547136,134.42138293082954,195.77000507806295,15.034513266362909,74.17928105367777,5.962287162084382,75.47093705939056,sandy,grapes
16.54870335409489,21.92387323024583,20.8999238393721,31.58755497434091,48.91911362935617,6.021923943929321,126.86602890488491,loamy,mango
65.18224295706226,56.538438329489956,35.99404204994467,20.03471397044445,75.72973774248219,5.791581935728671,222.08693274630133,loamy,rice
111.80327913678013,56.88920516688396,55.82765731914958,25.32239257882284,63.983404203792944,6.151319405440226,59.97438732954627,black,cotton
25.201975267999604,69.67793946685997,12.182727705935417,23.68297534868037,69.12524836885444,6.813615559386257,52.89278066583205,clay,lentil
26.638560835811106,16.64189678743483,9.55901685209402,25.220118460391888,89.13271529738415,6.412559019391176,75.2778507284366,red,orange
18.12111227926481,71.8345629563623,18.22450124050564,23.973126310808745,68.34749542327305,7.464447878065453,39.96282564572357,loamy,lentil
113.03949318953276,55.640452323873326,201.87528555864955,25.241805552971915,75.54218502650583,6.091387925843772,126.48076412169799,loamy,banana
21.102311798229476,45.703457047771735,32.261458439934714,18.452260559128867,63.35190443698534,6.4466382799868605,36.11997468032144,loamy,lentil
130.52348207910703,49.4218280071981,53.07463777091423,25.299004992176275,64.69259051074295,6.662737397064768,85.39300190273138,sandy,cotton
27.44930458500424,22.93755937076743,43.29809498117725,24.37039667388563,90.51100427887472,5.813106381967507,172.4085962302213,loamy,coconut
60.24664679052736,46.594939049681614,45.231582567383526,17.051904507840934,60.720046487948586,6.459990332915082,48.880352544247856,clay,wheat
147.97763611896136,69.71673300670878,61.524154615587555,26.764994762569017,76.57038318809943,6.045271430994629,219.2682946960939,loamy,sugarcane
15.207966263522534,23.25482558542566,40.3088368762168,23.025246998053003,98.01874876994059,5.837307260800096,175.6996124008143,loamy,coconut
95.32378136643172,58.67876100065112,27.3083468435824,15.83369655282289,71.35858598781317,6.549567814571043,70.22632553873044,clay,wheat
86.01506887094064,47.719822151042564,21.15908947887919,32.82610122856161,57.80981777167012,6.4689156076501435,116.71155168110745,loamy,maize
41.7296374105815,73.04880565862379,81.2374001441139,17.240453047240106,16.054914462912006,7.874397607107086,73.32860111419136,loamy,chickpea
33.72686165223673,83.26209346906799,68.66228974580272,22.98543643237519,12.717569465906381,8.10529858191784,73.86981093278726,loamy,chickpea
29.527239580896115,71.10742155796194,58.62499403919412,18.331533472728367,21.689783847000243,7.307357686228528,57.51593675057081,clay,chickpea
25.969733585399986,54.57967989674481,16.557739411978925,19.07505795304211,29.905192296211474,6.287076153391865,102.19422997808213,sandy,kidneybeans
80.39954068261095,49.04690029888126,30.179520097825105,18.638575167915185,68.15885514444284,5.542731535504758,95.4318289557156,sandy,maize
91.82493513268571,24.51225959131448,57.51561044783448,22.516240036953697,84.23977459719576,6.655075037229224,40.62884084672854,loamy,watermelon
80.42691772381549,59.02952821360865,39.253610802772066,25.393173478138433,84.19284683585701,7.471541471747014,254.05142299379156,clay,rice
46.24944964178994,75.52644417615562,79.29284408275538,19.1339748428904,19.791765163220326,7.352719370804328,45.59742710992437,loamy,chickpea
33.04091802136025,17.637382041061297,11.647357095623683,19.741749729274495,96.5688461981666,6.949749412219732,100.14704225502065,loamy,orange
8.716548784058073,149.08101830015806,195.1128468807639,20.80419495236521,74.22945790472801,6.231219620235876,50.52352046355213,sandy,grapes
83.71544098291,49.71637508828482,30.793083926515465,24.73636977275314,87.64173678930153,6.546387455366862,228.464389311802,loamy,rice
79.53434060660138,49.27362475656486,19.618947953370387,26.92596963176374,55.22604725692784,5.869771085542793,95.60743267953985,loamy,maize
170.17369815607944,52.294387984867235,62.19877363023366,26.45951124640583,62.466142863836716,6.874445249971883,114.83405580433234,loamy,sugarcane
97.5988004638297,69.51210037702891,243.9603903623257,25.84388052025203,76.93024786806525,6.216014223149195,122.86822575108164,sandy,banana
73.74018064994493,9.011713038855829,58.17030211149968,22.039354116369907,87.67446055901439,6.786994216953564,45.19895622248949,loamy,watermelon
88.08524548502739,7.909603081992639,55.49608766489905,22.39273792156776,89.33418488580674,6.91922604564877,26.47110280824991,loamy,watermelon
15.219762745829168,57.906087275618475,11.706447018462109,25.750298248313623,68.11022709598095,7.324665269232437,41.71146337220892,sandy,lentil
17.11432060061181,115.6767308303877,197.08926815274657,25.52615200668454,77.95118932860343,6.131922418680953,53.75896176963995,sandy,grapes
32.52608748681632,55.96465553423728,79.24228523540175,17.646473928281758,10.308366365195287,7.123323282330802,57.88230599571442,loamy,chickpea
21.65328302906059,124.17867497348472,174.6508151632297,18.188683534229902,82.2574184851387,6.0217877560407675,61.685309331802486,sandy,grapes
22.166006621788643,65.72956591770141,19.530540867408174,21.237371337972625,21.039946544539713,6.037854135555304,85.202955828217,sandy,kidneybeans
64.36129617097673,41.71628891880521,15.628337088442835,27.086133039047677,68.47297048792196,6.241675816764474,80.19900510323171,loamy,maize
89.45373806104169,34.53197451220434,21.264001266347723,19.51427581593098,73.69884210778689,6.623677892741269,92.3859759621934,sandy,maize
19.811871795940988,48.45242562450528,15.186847624570245,17.551994288785508,20.173660149887816,5.630143217542,91.45972827847126,sandy,kidneybeans
18.73137442833141,25.276167705959338,45.22774086900445,27.147032643401626,58.64334774471186,5.538127734598028,111.36952714428536,sandy,mango
131.17684506109111,57.52264264003433,62.04220925621635,29.808808063773775,70.66604129767074,6.784054541150616,152.81065521148486,clay,sugarcane
31.213186891563808,19.310508287592533,30.00473674563794,29.77261989036359,98.69534004269227,6.053767608042401,146.7422702072751,sandy,coconut
100.5383787116629,99.07325721474793,235.6994942277113,29.354490665658194,82.58571715422008,6.529008245319013,116.89092107592353,loamy,banana
38.27804434739076,82.82293792704712,77.86203138150044,13.598563924797459,25.46524442711272,7.572957003925117,63.94980711780799,clay,chickpea
68.45490660390047,47.78166761960765,36.7433741091974,24.146908485879713,83.1119538964923,6.447668446790157,206.4296606446394,clay,rice
12.876061345626354,58.1105575821388,20.94355481705609,15.887520187276452,28.157385569637086,6.072576040483944,100.80266654177511,loamy,kidneybeans
86.35296088550867,55.90742969668559,24.95361257620754,24.04628035411461,76.79796846205944,6.247690344450957,197.1420312321305,clay,rice
117.51937474018538,3.9169576299709963,30.2443064366547,23.841007248610293,47.02799086844681,6.868706886634985,128.26499424165226,loamy,coffee
29.847283081121503,64.72566645816276,83.04435522813816,16.791180650384995,16.141633725414703,6.660020266366262,86.14859325912542,clay,chickpea
90.29861625280643,55.22879666917604,35.55819244663836,19.54458760396876,55.226042972080364,6.6784261293919425,68.43714335706679,clay,wheat
72.96097897914919,56.482401253163516,41.950019843213184,24.546257059760872,84.59556671035692,6.224766593471984,224.41582902448874,clay,rice
147.54264968622056,59.715848078458876,50.66329215582098,25.073415462955776,80.00448993870282,6.248262155774241,97.49554523984554,sandy,sugarcane
106.03548022629734,50.12361131905259,27.671416027988847,15.520185344428597,51.74154662145212,6.638681874831749,76.49962435979673,clay,wheat
102.92326095115531,16.217723485373767,52.864640355834496,24.922687613123433,87.72539327240703,6.5561946569393506,40.95088737273357,loamy,watermelon
29.733196994036255,15.394494130985763,16.30014309965008,20.70627051522144,88.28901919140289,7.527811669611926,108.16663127499427,sandy,orange
98.61936192068457,45.68040624346084,32.3480334913891,26.239063597358964,53.490010385085,7.6462519320250015,102.87039019220123,clay,wheat
8.95752982087282,31.294214043954284,31.171137352516464,31.27305332765406,65.48882240242011,5.670075348187739,23.129601671948933,loamy,mango
97.4614783619637,24.759853225384923,57.13846790183636,29.165638904971317,92.25643352235176,6.462320103407933,49.654553482718846,sandy,watermelon
11.282999590575752,141.00534597104553,213.5870835673264,21.60169700992758,88.28000389765572,6.0063320816655255,81.62141103092702,sandy,grapes
18.431472756961774,54.724018430613846,28.387847249377053,17.43542442884676,18.783150602364366,6.128842709906602,80.5527928226523,clay,kidneybeans
107.11644159765129,17.824273145216175,26.741488661565757,23.834431800604666,70.75647606270664,6.422792637304043,135.83941160153952,loamy,coffee
18.857445867147636,83.56377558491675,21.8037120003121,28.276217766937435,63.32961434861663,7.03820121979613,59.62372306822747,loamy,lentil
46.554744776477975,91.0362629875041,76.23895809440418,17.625754594995616,19.844829357868726,7.6276416675648555,56.97369269934932,loamy,chickpea
30.025547336619866,81.22142572974747,27.393046221941077,21.607159024899428,82.53746001725032,6.867113282352018,42.270105842957925,clay,lentil
24.952731268446737,118.29783123784019,201.77805672430864,25.87481121201597,76.3433142588165,5.995310365631008,69.430065953685,loamy,grapes
14.443531757897047,69.81552701148752,23.154000820730097,20.18061859108927,26.953003394339593,5.6041611118462615,92.45493382029424,sandy,kidneybeans
25.619562793132634,28.23965476633672,29.64115048947749,26.186563870322782,50.4982896679249,5.242715078711678,80.4587663991942,red,mango
102.38517259754909,23.387461315737415,49.03107242328496,19.684031421254296,82.93029732611652,6.883778598494936,48.10355588277203,sandy,watermelon
90.82711301277311,30.401842923045344,24.510778795012737,24.514486369965063,81.09561439659137,5.859945778510277,87.43344772398417,loamy,maize
19.105495233841072,118.66432811227949,217.10945184910298,24.63998998054973,83.48729014185018,5.517912405433633,68.4490690723927,sandy,grapes
39.527662261559556,88.90222710651804,75.14603797085877,16.700614497406992,10.0,8.232409868623227,77.29171358926847,clay,chickpea
27.204402666271015,22.93067557482955,26.567260572070442,25.474800798520754,97.72318577502641,5.7074406611319555,223.37180623569148,sandy,coconut
23.66196085048207,20.119954801815897,18.546352430163243,29.143168383509202,91.5207611713408,5.766946888646754,180.21305965110759,sandy,coconut
14.557364373783429,15.934121084301475,13.266200512780873,21.888110641130456,95.95878419161977,6.396651165741838,102.3733985511264,red,orange
22.236560209029143,73.68348143187676,28.601474526160942,21.098524449971134,69.46360865114349,6.627571862093217,51.150541249201616,loamy,lentil
12.069418091355821,73.62527796689064,33.2441256365616,28.36061439377205,66.0681070431297,7.243373782318593,28.5638063707585,clay,lentil
22.586326955597908,61.83510129193967,20.295466665125087,16.07695225203731,29.468831203812464,5.484874016995436,103.5527243775949,loamy,kidneybeans
163.83342871249275,43.12802601032633,46.87999985422209,31.769256741572903,76.91791931011099,6.409397901608084,180.33369908643482,black,sugarcane
51.0809364104015,35.74921871787734,37.64976863878296,21.783600935719424,86.28637889578395,6.998918612299198,172.93541122282792,loamy,rice
11.72840967386791,25.304370891133797,47.05843643417107,31.22439024892713,47.0582137001952,5.937246946192305,105.73406270983195,red,mango
129.18204619474406,58.448317094770466,65.9321938070411,30.305451212021794,74.3718120288947,6.711446688621834,202.3688582077026,loamy,sugarcane
25.119395977214456,65.7527443687067,23.116455331259854,19.04380343154813,19.835746419422076,6.374630407471858,76.86126029808199,sandy,kidneybeans
104.62369910319865,43.06531790846124,23.956905285511375,22.412344635048832,62.909985227889145,6.59473461236802,78.4361070918855,sandy,maize
32.53644593289245,17.34694817306767,35.6183766888968,26.530153108236004,92.48958938231272,6.09748278158135,166.81799697983402,sandy,coconut
48.651603757028255,61.73756318376172,78.22522512906413,17.868421375632785,10.0,6.847205423969215,79.41640229180325,clay,chickpea
42.4753027180794,71.24184272469533,71.66737408462754,25.4759770321145,18.34912461602483,7.585198970138039,40.87721283182688,clay,chickpea
15.018360734953223,63.06471121505346,16.341346018556663,23.966319467740117,54.75959860358596,7.33374398253078,43.262147063884235,loamy,lentil
117.22742947870526,41.27614891706207,41.90860888040377,14.608673809112647,53.494023693171464,6.9287165476193975,10.0,clay,wheat
87.23443847417784,58.77546853565853,64.3118312603923,29.426506999455647,71.32547239671725,7.095888900884149,166.20366552788934,loamy,sugarcane
185.39225138570396,54.79982969969075,71.15402663096945,25.510081669060675,63.27537579517251,6.35907934131595,132.06834846377274,clay,sugarcane
103.57059068674566,67.25003618590756,221.6097235669733,24.623241921084656,91.47341655203513,6.671384590496103,208.9809875639953,loamy,banana
115.91373272879187,82.10309151966578,211.55881151677647,25.34639792453799,76.04503669534016,5.931923269937455,182.46878494595686,clay,banana
18.514422536131995,126.7313722252567,191.29288072558393,23.626035573096296,77.9657087882451,5.956345521156836,58.14227940210569,sandy,grapes
18.48798034721281,19.10989864410502,8.049557176732403,28.067178456241237,90.9919450268106,7.227844563049887,93.27409750391958,sandy,orange
15.207998575357786,14.982480422527896,2.5729406429930046,22.872538004240763,98.16516188726467,6.588284433479848,135.54259029300283,loamy,orange
95.31641697399809,60.12883691723156,26.655018868952787,17.631947991034178,64.41241845450324,6.706206086593172,48.54161086044387,sandy,maize
92.01729674364486,49.95103973142888,23.776424036613204,24.52749525248461,68.55011160277954,6.33783701318308,109.61721790329216,loamy,maize
111.29818097241798,37.69739852401423,31.59468880613481,11.005927882065905,61.9311792028608,6.9001293172761855,85.10535031865541,clay,wheat
103.15689752242801,10.303167118537269,48.072666306179705,24.44714254824212,85.9097221425497,6.175423265405702,28.75206916806705,loamy,watermelon
71.03389768086845,38.00855108668988,20.220832994581727,24.692028558608904,47.14950746308435,6.227877190860186,90.35180207183762,loamy,maize
34.69460999490588,58.37755180675407,67.89601272217212,21.9365240237116,16.39308834765894,6.954879992170691,77.12821624403027,loamy,chickpea
21.40794839380956,17.380545763782184,7.191353187631099,23.93020912803799,91.55322893398342,6.801753075178008,146.99984247743805,loamy,orange
16.531694476777794,10.134419699694215,8.290509872751931,23.922332851324004,93.57624035630815,7.0123723469338906,132.45329632525858,loamy,orange
20.788548214818412,117.63587889473722,207.34405843104977,28.784998833401318,82.50967351860214,6.270383021867902,80.39907766888278,sandy,grapes
81.84355454955346,18.03345350239873,58.756674526539086,26.062944458179857,67.77707975116051,6.7610186464479405,56.1779898573089,sandy,watermelon
70.85211850366818,38.12635185139544,35.69869938477582,26.62778338987588,76.26624899559161,6.375004899447948,170.32977884486428,clay,rice
23.22208319437869,74.3062294465703,12.680179787176185,25.649921869881528,73.04557272935432,6.891937897988868,42.04420287232055,red,lentil
16.937809069657725,19.69513888282736,14.23653436957266,28.154659473223994,54.20974918361859,5.568948737160168,97.4237145230932,red,mango
141.8590629491784,50.68920125547619,56.993364010305434,27.491166765174054,64.97417417456825,6.204405109120036,67.54881781836869,black,cotton
18.923261038154305,124.09469824114795,202.7894467170008,26.667128787998383,83.27285763214768,6.366114807008081,59.94668360089082,loamy,grapes
111.2913515078366,51.10180577781358,31.641528845547302,18.425944778410727,59.09119196939498,6.931040233708451,86.40401807824183,loamy,wheat
91.54187985171312,43.22702057932968,43.429982299628364,22.309914170878734,52.253953905305075,7.1122724359703104,75.99481330889196,clay,wheat
82.44065888743933,36.931711664455136,45.65479712719241,26.98799791115645,84.3102276259366,6.422613377100506,231.85672003234637,black,rice
17.132193676783434,20.46907305823925,22.605924713466823,28.719707033014394,30.549211536715106,5.906667063529762,82.30064406896209,sandy,mango
77.47932211784797,7.831449002368839,30.941305409071795,25.120596687120205,61.52484736572551,6.8410507259519004,149.64267447342544,loamy,coffee
104.94780885743874,33.62617006841041,53.49221271701149,28.232913327090035,60.51485772799223,7.181830566823021,100.26677695063199,black,cotton
70.34081911948955,63.53835546793107,43.136496932669935,22.04312553602294,58.0972942329309,6.8195699298720625,69.4938157527589,loamy,wheat
27.415681633604358,13.793066085121115,7.222218017467169,20.362913480756188,86.13214949698634,6.812238907346456,142.53624343048762,red,orange
4.326825210083996,56.15266667060688,18.021782229369997,16.47006847099723,26.5383866974188,6.058185256701089,96.55713448534608,loamy,kidneybeans
107.63871976619627,47.47242309465575,48.605644998611155,27.247324502571317,47.42349738324839,6.391165101609321,57.444878689428464,clay,wheat
8.621079419614222,113.07109682936073,234.42487674999086,25.06642365364841,81.39276825334983,6.560649951945317,99.37489409217275,sandy,grapes
11.597267112063143,71.21732427562091,25.044579761357852,24.41601384975229,58.623478785202565,6.68845182497194,25.093968280057656,black,lentil
116.94955591161334,41.701816177924705,39.38048905894238,10.712167081727678,63.98481688208716,7.626009703080342,76.60165249246171,loamy,wheat
99.0209250006936,18.816544398343282,53.87003502212039,25.904236624408355,84.54619028264115,6.799045106006967,36.90837727088068,loamy,watermelon
101.9507612829046,15.485581757125454,34.24047356616904,22.093105019879182,50.33289860012586,6.748078182820081,114.94074739306807,loamy,coffee
107.04905846411847,49.69473871193261,25.998044119231935,20.391555447275795,49.57994021359956,6.404301753656466,89.15991400109645,sandy,maize
129.45637931970248,40.25676788536581,60.48039170920411,33.414523411455626,60.592547366609935,6.56300718297251,80.26204881773413,sandy,cotton
144.79317393117918,51.459311906305416,68.59396090490421,24.003406860126965,69.23412816400067,6.682275967421969,216.77269346170863,clay,sugarcane
98.89257192273335,16.759938241241358,44.455885404281176,21.31644960845976,76.66664032092305,6.2711669993150645,52.05207864722823,sandy,watermelon
18.07641189574413,75.4559631467079,13.245050456315145,27.340228025601515,64.26693158434477,6.527902645997162,39.38771488112427,sandy,lentil
40.341048195501976,64.13295299157876,77.26296004182231,21.371021745354113,10.0,7.093194310018256,75.26056869676071,black,chickpea
27.659381632362265,14.094132031628282,23.65877134162629,30.292372018225144,96.09286456729778,6.193128715667533,183.63488548721952,sandy,coconut
20.778691507997024,141.98396630588857,193.2420582659082,23.53492280947565,82.65589324448999,5.596016588141442,54.53005968870778,loamy,grapes
115.12260895494369,52.59743922253087,48.71753925891414,32.205068999321625,62.72458257022252,7.546172109271438,64.66978756186613,sandy,cotton
40.919471292648105,66.61919367285068,90.39369044918553,15.741896340897558,16.87850228082425,7.8159718794472965,38.98082754594207,clay,chickpea
70.22507608413338,43.44472154996569,11.68134648037884,18.360121187664497,60.609298399243066,6.008169122345741,99.44927494986746,sandy,maize
16.241113169760414,129.91419729742063,189.58666070781607,23.994296312109647,83.74463409673842,6.651811987085976,74.17285044043557,loamy,grapes
161.57669828519883,56.113850613310795,52.54802529178538,31.520687031266807,68.96908783385534,6.330337896707623,195.74671092950982,black,sugarcane
118.29944942165582,45.218350754838454,39.60925131412792,25.655144160273693,52.78129432965065,7.295539953869383,75.78090171129121,clay,wheat
25.89749723877057,38.99882652722558,15.841194128685952,18.477288726567018,20.505684420188572,5.921012872758017,100.35080572253108,black,kidneybeans
12.745372558268368,26.239065026082272,39.76597153863091,27.33679934880023,57.72178103178482,6.293327145840133,101.8680912112455,loamy,mango
19.371193263487896,112.76997451142476,180.85669309501696,20.44222446982262,88.66892956417621,6.4895161308326275,72.93839252451379,sandy,grapes
96.07479451924988,16.442509176780288,56.19509429538745,20.009416077898077,85.26322910634569,6.170938481398124,41.46702095330018,sandy,watermelon
21.74549872119692,11.749792792777338,29.367401846427853,27.521200606110323,88.04887407398819,5.520877619443629,154.79455835494022,sandy,coconut
29.92714422587496,21.829087481307496,8.678118122515903,26.280706215219226,90.71295456044001,6.717685765715712,100.2932913952084,red,orange
31.659942363616338,20.87300057665812,17.194072420474125,28.69674280863237,99.46671468018874,6.739104803048522,184.25227212406068,loamy,coconut
16.403300403819678,17.012309177938082,27.644312879886098,26.72626422126666,99.87229000575398,5.951653164767771,185.986016239221,clay,coconut
15.312853843117963,64.17888171067575,18.839371547523214,17.46428409631844,23.984729486544417,5.757388117530118,89.43492463085654,sandy,kidneybeans
110.33593718522926,13.4633421472335,22.09679637064153,24.30634381451917,76.86159384021096,6.8996119964466285,154.08657897617556,loamy,coffee
90.31121284974333,24.53856209732795,51.80567150600075,22.864307569193674,70.34376132886169,6.9822626562379595,103.40828996681222,red,cotton
44.329046705744325,56.724157592653384,75.89466011984985,19.268778302105304,20.97969342411129,7.058160553528183,37.36423306953992,clay,chickpea
84.82634155659706,56.37058452167679,210.47551509644953,23.394532899890596,78.19037519121323,6.491857204724227,210.20301943812706,sandy,banana
24.887771081697903,37.86426997751026,41.25998699158662,29.590038347672568,49.60388630614077,6.018687697913681,98.67498521156463,loamy,mango
17.375687121916286,20.286902624657188,32.601624519603355,30.694120466015224,89.83812512681665,5.66921312557314,115.68098525112964,sandy,coconut
78.93444262744998,45.03037001297167,53.75036002439887,18.041167819746345,69.99072553336792,5.982731667577554,220.58111527750276,loamy,rice
86.19768472942712,72.6606004232161,180.73317942681012,24.569900945852254,73.09612978525261,5.655007610191368,147.39535261748443,sandy,banana
75.44232185852125,38.97686466217103,32.84523163137977,24.02121398493088,90.56491170210703,6.934954670195008,206.5624309983941,loamy,rice
142.47630413475486,43.34720591546003,60.63529334844878,19.563730446297498,75.97817916276115,6.835458918252355,75.37119954218983,black,cotton
93.80572066276424,17.147276837321424,57.17933755945056,19.090034368307155,83.81487076529515,6.32799984470985,47.46096095452962,clay,watermelon
23.56500103023255,143.4280874332936,201.49979263825657,30.450271700243647,78.80987756083746,5.51783981049021,48.77951057186013,sandy,grapes
22.414644520061128,56.56421883284399,21.57373152794794,17.4934722443911,13.090237412810504,5.8028656858770535,72.98869333939697,sandy,kidneybeans
25.959398179108067,75.77770003375991,16.85894158293481,21.10583830427581,52.44746604929292,7.866178464724157,33.91941751005787,clay,lentil
125.99446029240107,45.11511754521786,57.78007447946468,25.4406841477392,81.68194597903484,6.85859654062811,120.48364447007538,sandy,cotton
